date,city,PM2.5,PM10,NO2,CO,O3,temperature,humidity
2023-01-16,CityA,46.50640588680905,170.53329999849885,65.08459313194903,1.583680581889086,87.37323013203049,13.909053541121876,54.618223312359724
2023-01-17,CityA,57.381801866358394,75.9104914938657,26.802239773029367,2.992955884757376,43.72899857256745,28.794954089673325,58.242059969463696
2023-01-18,CityA,77.22807884690141,75.81081837161969,61.50050060794725,1.8976482123665055,26.175002418117437,24.20671540671921,32.94890342071062
2023-01-19,CityA,68.87505167779042,125.91590766294617,27.533093827713866,1.3029053815898837,33.59096585752458,16.866646744697636,41.46372836078149
2023-01-20,CityA,56.21062261782377,134.87038957467252,64.64620969863492,1.0502783147618828,30.155553100397814,21.860872853679354,77.43081645201886
2023-01-21,CityA,85.06676052501416,132.81379325404978,55.23771421580704,1.3763013357154046,29.86270234391575,18.344414926744946,57.237529982871585
2023-01-22,CityA,42.55444745868377,54.63789398364078,58.29440661048632,1.431333184398877,61.48493509325871,24.48283506971152,48.09973449786893
2023-01-23,CityA,56.29301836816963,180.39373802086087,11.08039333602727,0.6717841943099024,39.66779539947203,32.22501527036665,53.041144437897486
2023-01-24,CityA,62.97256589643225,82.49600681419297,67.76862142444156,1.4239354985669328,48.651177322331556,24.232624610305052,81.26397079954081
2023-01-25,CityA,71.04629857953324,60.72238740524867,53.600259524219396,1.6605962993480623,99.16042667074579,25.793060458164604,74.93994104429741
2023-01-26,CityA,100.66583652537122,182.19969277903635,28.285065723168,2.3068443805970116,74.74513991402759,22.968696177867734,46.33892383086497
2023-01-27,CityA,47.97064039425238,192.90423971676054,59.76367989153081,2.1418237118040198,95.91845336376011,11.279137661136897,37.0501104127424
2023-01-28,CityA,76.28109945722505,177.9404187624721,26.891271904895795,2.2719141380728853,31.404524402649248,15.821463921902357,45.1198932986443
2023-01-29,CityA,83.31731119758382,169.52257195598048,62.36523037396768,0.5209092046921427,50.57115798660554,22.300043235802068,85.24538706328403
2023-01-30,CityA,34.18053714479979,144.83871690224348,16.75482342471622,1.0441684989513402,64.37854426258835,17.75588209361762,64.89533027098531
2023-01-31,CityA,84.67903667112945,128.1371792974623,52.22115864764775,2.1542107209996413,26.14064495109904,14.544089944029857,62.008812524686974
2023-02-01,CityA,45.347171131856236,53.917881585825626,42.44190859869462,1.709973420449368,20.33499549023663,22.603321047960957,65.78361598154768
2023-02-02,CityA,35.854643368675156,105.35251409131179,15.792068211726448,0.5132836891708649,73.6347467037534,18.07024483619626,51.96169594479092
2023-02-03,CityA,115.39969835279999,99.63016272197024,24.51362969553034,2.5112366060795557,71.34556134411483,16.452691079335366,78.42642121917076
2023-02-04,CityA,116.90688297671034,81.5606054016522,10.744242176638888,2.4320239332258433,52.86310479996894,21.59963543600952,61.397174958014986
2023-02-05,CityA,102.7557613304815,155.74721819017358,38.12607792787035,1.8710479074839066,59.17152608256261,13.33210645205433,37.004874166127735
2023-02-06,CityA,57.41523922560336,119.34011761260334,28.075915645600023,0.6661583144406803,53.23544004736717,33.19364332688518,37.743907489743776
2023-02-07,CityA,38.79049026057455,52.96739454522367,45.90144905786553,2.4162876238314617,21.92040358759111,31.692552447980976,62.2115487901571
2023-02-08,CityA,91.58097238609412,75.2293123119698,27.83426846251703,1.9592839693284099,46.82972849739699,27.69051464351338,86.19421308425035
2023-02-09,CityA,69.61372443656413,149.32140218553536,27.99514669041908,2.454899942894898,34.16658043178319,12.655345689711405,48.50112730057192
2023-02-10,CityA,40.983441136030095,52.18093751844803,54.5915919238962,2.3793674809896013,27.8739351281095,29.396931361742325,82.1724701315531
2023-02-11,CityA,74.56592191001431,176.193106247803,12.888570158701206,2.5075051798945927,96.53763471114799,30.198933202725474,75.84573519473275
2023-02-12,CityA,33.094966900369656,119.22344432223589,64.17369971151923,1.7950201660115621,67.94877800337325,29.194115442858443,44.86874657441441
2023-02-13,CityA,111.83883618709038,116.89385237226368,61.13583246347089,0.8508112954837874,78.29250273892822,12.84914717798103,32.18044489897455
2023-02-14,CityA,53.290198344001524,134.7852455455228,50.06828099358439,2.1778936834492217,45.2290994612894,26.097698926694118,36.11083590854297
2023-02-15,CityA,89.62700559185838,171.94895454802386,45.593294206443055,2.0511844626299265,51.45177035952122,30.858119893734965,73.70963603084641
2023-02-16,CityA,58.053996848046985,95.64947326435089,63.53814988837913,2.355632967997718,38.95391951173788,24.433835030491693,41.9801842824388
2023-02-17,CityA,76.80612190600297,148.48258440945017,21.119810771722868,0.9247025151268382,27.75725367723398,26.160184380702226,52.27625523032363
2023-02-18,CityA,79.20392514089517,130.5171142393266,14.738149731449717,0.987437999750723,34.3225309953267,21.459086985657656,60.10194996038549
2023-02-19,CityA,46.63690099729743,82.72452322710741,24.370610194572286,2.7260237930483213,83.80112362371887,23.217682997101313,73.52809010700977
2023-02-20,CityA,117.26261649881027,180.58079781682528,57.67469672201142,2.374944496130177,74.20366441470208,10.85942145879313,36.79387339554752
2023-02-21,CityA,99.76195410250031,167.5881634571085,12.080216003589,2.7705712217508074,63.75431007883815,25.974075549332113,54.38198431664769
2023-02-22,CityA,114.55490474077702,145.35229354534806,44.968410105009376,2.396788302909802,58.00718982934144,12.03618032227898,59.10437454856172
2023-02-23,CityA,110.5344615384884,176.0930766550787,69.7262509714786,1.9928882649757547,93.79474269248996,20.875364858505584,62.44962383829238
2023-02-24,CityA,83.81099809299766,178.7670721535684,61.34176563025237,2.135331842569684,25.818795822293474,17.316377441685198,79.101638483713
2023-02-25,CityA,112.96868115208052,153.33807627440558,41.28674134261537,2.7228198098500247,42.448065059033276,23.63569875529283,40.300691702593014
2023-02-26,CityA,37.96432518467275,173.92213253818753,13.81845455719854,1.9470168862798514,47.99502828565713,13.335408388080177,78.46988710959734
2023-02-27,CityA,47.63845761772306,151.59543386708538,59.88241086314259,2.0809783108209685,82.59406497702302,27.291085049332956,71.57270566179913
2023-02-28,CityA,34.07045600194843,148.82252348164806,45.93871049063263,0.8911917900090014,99.4011696129577,29.87528842321176,63.35224885193756
2023-03-01,CityA,59.27972976869379,138.97782051442948,16.89597982357401,1.684803050290257,39.253641180572245,14.083861243578912,71.97167222415432
2023-03-02,CityA,64.98095607205337,160.4346623292226,15.631437089401372,2.290992779895247,89.94458673096645,12.607827183797054,54.721064337099385
2023-03-03,CityA,54.42141285965063,65.37681684689178,64.57760916619554,1.1773567457909135,86.4498208345433,13.637887069683979,38.30385515808747
2023-03-04,CityA,104.58637582367363,180.93932147182855,50.152015776284706,1.0056354513113372,37.97259181134133,31.928189047462542,69.94591441592203
2023-03-05,CityA,62.10779940242303,179.49496443923712,59.757207959005335,1.2845670205610389,51.94660641593781,23.204731543908906,61.48033840113733
2023-03-06,CityA,55.28410587186427,44.67956528552946,62.73873401693604,1.1037515699820837,52.77382954340153,21.681524900187565,68.36248803256653
2023-03-07,CityA,78.84264748424236,172.13068009036203,44.30634112289933,1.0372815925909897,98.25765348212467,12.667795477558856,50.2799268617094
2023-03-08,CityA,42.683180247728636,60.61917879575123,41.04678110530247,1.5621271071702174,34.47135211031187,26.238900168924044,84.41199464039016
2023-03-09,CityA,102.19772826786357,93.61901668146271,35.82564461925941,2.769596284708835,83.93263768838256,31.69998979737725,65.24219211453462
2023-03-10,CityA,36.709557931179376,158.96132100665724,29.016795267467156,1.7676491168467958,46.73541713384879,30.704646733086324,35.12414905745243
2023-03-11,CityA,118.81982429404655,65.72158336772931,36.07575765152271,0.9698009520383075,78.46962766209283,25.651367724520032,56.98823944226572
2023-03-12,CityA,99.50202923669917,170.87472385904994,56.432779343809386,0.6924291734521852,53.60088034365303,11.88196791629184,75.38136328461806
2023-03-13,CityA,47.884411338075516,173.14146847323872,46.11540586090789,2.240390362844813,66.2687810493232,12.809925679400324,77.64807370393635
2023-03-14,CityA,30.496990541124216,121.19483740173379,63.55139739729076,1.4569969110909695,86.60894186609049,11.232724677745617,59.67582316582553
2023-03-15,CityA,103.39152856093507,41.021739474693376,36.602800862751266,2.5545773664633984,84.33324519871073,16.436980412311733,83.68485424987807
2023-03-16,CityA,93.61716094628554,85.92610130798604,46.425374723125245,2.1487769216019252,89.31385468317602,13.391536679009445,46.060106231657855
2023-03-17,CityA,95.61064512368885,138.70830694011875,47.87845318551932,2.4906036263534213,24.769386027572722,16.501201006310847,54.635921834296
2023-03-18,CityA,99.41433120173512,196.98978848438776,45.501829738379534,1.1798650985461219,75.36404424317959,19.62645139297404,83.9158146341382
2023-03-19,CityA,36.66401865606813,141.09016432266694,52.15802638513098,2.230897306152645,31.198990137741028,33.57456960177839,83.77540298829473
2023-03-20,CityA,62.261915568984534,81.56857297026556,24.246008102488375,1.160154961734297,53.265485441472876,25.259401494542303,71.14276612948086
2023-03-21,CityA,40.42821535726168,141.44091249593782,40.741826652747434,2.847671198625729,63.88707320437508,30.874344642074057,81.53883282733321
2023-03-22,CityA,107.67930832880342,126.39766075453687,16.25348816850086,2.090935703833436,52.21915877974646,27.758787517808305,35.32639601737396
2023-03-23,CityA,86.09683141448022,164.775263224183,33.07067965868875,1.3112795004383553,61.5689340642406,12.812578263165793,81.89969857246658
2023-03-24,CityA,59.78082223673843,57.11690221231335,39.26002411727586,1.1737796557306817,99.72210470388953,28.398010159348722,49.23719439301361
2023-03-25,CityA,35.72025152574213,161.76446440032447,49.13345557272835,0.9773164626791088,30.817385097028378,16.877472038978112,40.69989074569298
2023-03-26,CityA,57.9884089544096,126.60265258817765,67.0318631551722,2.2366023972343196,74.03648362691405,25.97769617486766,44.36219018052278
2023-03-27,CityA,59.266498982407235,194.07872061743913,46.039063992901355,1.0467890324948184,51.680077310849214,18.524049341074715,55.078110480833224
2023-03-28,CityA,95.66455605042577,94.69954656618978,54.61563497059359,1.9882581648187228,30.6407839125863,34.941806581616476,45.07152027626803
2023-03-29,CityA,87.38017242196918,141.2195029014317,40.37596356971217,1.1615875673133933,32.698941069944766,16.588786987419446,49.23405516098994
2023-03-30,CityA,109.84914683186939,189.1244968816028,48.04624188257988,2.1549223619846716,95.94184849964935,16.97826176935674,38.098709164298526
2023-03-31,CityA,72.49934326457543,56.40155647850868,14.255932968026405,2.537349321351348,90.36811973694097,33.26680638905996,47.77060593353991
2023-04-01,CityA,40.76348213444715,189.9565579578322,25.263494850510817,2.4450631078616327,92.56335683320175,10.616110115908066,64.33702887252008
2023-04-02,CityA,94.19203085006956,150.06171556813013,31.711185592308322,2.4021283273269542,99.32262206619092,27.417224696829923,56.51122248546383
2023-04-03,CityA,98.47065437552077,50.8539294568275,38.349601300390816,0.9693060142306302,36.66523120068143,28.133159768396954,50.80312567415467
2023-04-04,CityA,80.51494778125466,88.1541707114906,12.738924730143024,0.7209623674612968,48.43514698912494,30.909464435259984,74.78712773142684
2023-04-05,CityA,99.38704619591049,153.30753418324505,18.40144585319906,2.247372071218464,73.53752239398933,34.36098276596188,83.61059828359907
2023-04-06,CityA,74.44160367279517,50.77609623500347,26.608858467478345,1.4208680344858782,58.70420318885178,34.390047978916314,75.40735337414382
2023-04-07,CityA,77.04595464437946,133.14727362820372,68.29196145406304,1.5808655660083684,53.47116267026668,11.631918939161597,49.92004212706075
2023-04-08,CityA,68.47869165226948,95.34128911247308,29.880820426183046,0.5778727319834777,48.62489994684744,30.54598306882256,74.66653007025323
2023-04-09,CityA,32.287721406968565,139.34648284279632,38.92246348672495,1.148941123187623,67.50245055547617,26.157748341434534,39.11881094844307
2023-04-10,CityA,39.710228429397404,47.31872541000206,21.765862764303577,0.58419100968616,66.04747429120656,26.18355335932728,37.81907928547746
2023-04-11,CityA,32.82862671180608,179.4458889843802,46.6468042645461,2.6979644315031193,32.91662672513921,13.20874816536737,50.737622222169534
2023-04-12,CityA,87.27693701374024,195.7582350683835,26.840992930958457,1.1084917080463261,57.73918700147512,26.254679161141333,78.46214214264342
2023-04-13,CityA,58.2920382968694,195.02045684571064,22.419554706305608,1.8933429239325201,64.27774209678799,34.562064515031196,44.78089483453811
2023-04-14,CityA,75.77136220482325,159.94429307886796,40.99435770675875,0.597448301652826,65.62295509851124,32.795464238486176,33.795204533920774
2023-04-15,CityA,111.68098265334837,60.813798420901115,10.33034794962525,2.167118478264145,36.80857543298814,20.978266520121263,37.90257211238131
2023-04-16,CityA,52.43630062339874,161.3221113486436,10.45984195895352,1.3075683643852347,79.38171138018294,10.99869933215236,81.52469811177481
2023-04-17,CityA,66.93446307320667,43.93390663340824,23.144128546111467,2.7447979673941645,22.01592758568557,19.05733725000512,68.02699708483726
2023-04-18,CityA,97.99960246887439,43.53976824463956,12.203281750049268,2.7202954723350894,48.38654844345301,30.65975779001388,45.1920698021986
2023-04-19,CityA,50.59183489424602,91.7776350639266,16.48154524784148,1.3132265459043695,82.41701188285069,27.53747753662915,63.31774951969088
2023-04-20,CityA,36.92819188459137,118.18291046474653,30.331638960325094,2.7524022392261696,65.11143368443219,21.48359138984891,61.654777345521026
2023-04-21,CityA,56.077630762239124,163.2651868492469,58.15514077478877,2.990394183746947,40.89299460086882,11.377538378970778,69.32615870643968
2023-04-22,CityA,44.5099158528604,149.32726025704085,44.32291860215805,2.5635391603098703,75.59624954744382,20.672368195582564,43.991253265296976
2023-04-23,CityA,113.67278871083158,111.34443302027974,40.76006355738498,2.6121783693880722,65.39127553248588,21.725623492947086,81.86417923166385
2023-04-24,CityA,102.73083416079753,83.78026660506654,27.609329392487297,1.1225218402727248,83.69948875651097,33.2138883223534,48.56211372480077
2023-04-25,CityA,87.00633808593811,199.53992002523378,65.90522316596898,1.9417559971443907,78.80201489518586,26.027152589553985,71.64789923857421
2023-04-26,CityA,108.43145311689459,108.18900835775567,33.8209024742315,0.6681397849184196,68.80863376289878,17.791322916366223,30.967478782332893
2023-04-27,CityA,102.33048692092031,112.22192389274808,15.22556600774629,0.7372948420541743,59.05421402486512,23.132956611268035,52.359427793648834
2023-04-28,CityA,46.79130529974323,66.17981139066707,47.02399096706807,2.9972315300832264,30.654570053401873,11.651382695554002,51.1025890775285
2023-04-29,CityA,110.330309864098,167.1695277999887,16.830303608596083,1.3165981235647775,40.9066414308307,34.31420589124342,62.60906571498087
2023-04-30,CityA,78.54080177240857,150.98915612503816,30.713388568101525,2.3704597801221157,53.52795783336682,19.001497548268148,34.36417570663179
2023-05-01,CityA,102.66961396476563,75.32313804620166,40.44471632306853,2.516662632567041,67.9439429605111,21.946683872828395,77.40788242356649
2023-05-02,CityA,110.64821699311439,53.18096729853483,62.453351481110545,2.645058177518073,61.09662841722439,18.882099355923067,43.06684810605411
2023-05-03,CityA,58.62031274746775,148.87988833195408,39.61279482040712,2.9940707435053913,43.05476207676236,27.062793252905003,70.62226889292062
2023-05-04,CityA,39.90467320749091,144.72179428498163,52.13552596189986,1.1037412131421696,20.517148623176844,26.555803958239824,78.1927273946456
2023-05-05,CityA,50.51416462877475,83.7215243197135,69.56901033994421,0.6008770671492493,59.69913775206511,27.88305776322839,63.71261737449079
2023-05-06,CityA,68.43970097636307,192.13816996006565,17.889347193878898,1.527978794986465,42.85007908497945,16.703580740298023,74.45299240331913
2023-05-07,CityA,103.62132893302439,64.16926268494404,26.48389153117117,0.8252016745723674,78.76866405684281,17.891712029101647,69.71161873290033
2023-05-08,CityA,107.46575249307091,109.17356816681631,33.674564535858785,0.5560647229051379,21.915701221638678,13.131280777405198,51.33178782912046
2023-05-09,CityA,30.625691747807164,190.9785472268158,35.30969071232988,1.4010670678537154,66.78622490446327,26.387749296152816,78.53151234201391
2023-05-10,CityA,75.96725723198091,107.15637070817957,34.66126451593274,2.459345627688091,95.31793900048524,10.994928183391314,47.68208219313168
2023-05-11,CityA,67.56699028339011,142.16415162625367,64.4566601533933,1.9154517280626773,33.95274136891996,24.942058388086476,64.27277506509103
2023-05-12,CityA,49.989702942365724,103.61510367404708,52.84195866801139,1.2819449730258852,57.73195926004763,31.742397121290846,74.72386434849237
2023-05-13,CityA,40.787883060031454,83.87443237578721,46.47431284544223,2.135855013731799,27.313759345371054,32.27080370724084,52.737354588750456
2023-05-14,CityA,60.385365426326516,197.4364236735725,28.562363071766924,1.0800454507720267,70.05455298090821,21.22594400924904,48.1660564570455
2023-05-15,CityA,114.86187335212672,105.49344101040688,59.42742305327768,0.5359536151802126,64.04253444769805,21.482592205326846,57.560760610369364
2023-05-16,CityA,59.088263881867974,183.05587258866152,67.30363068909934,2.4108834660910685,52.589241937026586,11.924229575200433,79.07780966094921
2023-05-17,CityA,76.69115595690295,76.79273694257378,59.271896953013595,2.059357712160023,61.7101617178993,26.769125636075895,85.79530578873988
2023-05-18,CityA,93.27170630056601,74.09675264401332,10.093906311488375,2.4057565612524,91.72597267752082,30.531485509321136,62.70500477159341
2023-05-19,CityA,62.726664214136456,44.98145326152182,48.18408221100442,0.597345041719164,35.70354418488536,16.116376365117826,69.68797231941912
2023-05-20,CityA,117.46038744488646,144.26669206014162,13.068122886526044,2.5927990695766305,21.80516093642778,20.532522040834117,84.19641733433485
2023-05-21,CityA,116.62025654479001,98.96421499580178,25.45643322002331,2.0488155000907584,88.93319077592808,30.97098341913176,35.91281108477654
2023-05-22,CityA,52.66040662428277,178.29731997434192,13.571482020866302,1.9084883767816003,66.16936659103251,31.9280116915572,43.9247146719699
2023-05-23,CityA,74.75236553031469,115.71358507064915,46.22772717696326,2.061535120286329,91.2526764369474,16.07949950660565,72.53400037509495
2023-05-24,CityA,57.07904788350927,194.91094846635548,51.195394809556404,2.6610831171709104,67.75561787305381,23.764265863534106,79.42466771473798
2023-05-25,CityA,55.63564449397208,69.68408251249939,16.86925828395431,1.9673412663972676,84.8128871967762,14.812328765895677,81.42174169983468
2023-05-26,CityA,33.31982526190795,178.97970687289774,33.030332982698766,1.9523759497204483,54.373869068411835,12.546969103488914,54.90643061129596
2023-05-27,CityA,84.86079005819072,164.25549644667868,37.374190537332524,2.9766978926644145,79.9887945030615,32.77801253479894,35.36039413751201
2023-05-28,CityA,75.24111209059754,163.34749514304832,32.14318130565499,2.39182541767142,93.04331735118848,30.51268760580273,56.266888637977196
2023-05-29,CityA,34.63308761249904,175.16531649870203,17.26150002911158,1.6057345136278383,65.7698370977765,29.000872545079346,43.84407541242322
2023-05-30,CityA,55.07818178129503,161.76383855087983,35.136867411248524,2.2684925000823193,34.462812044990365,11.21915797032851,47.47178729979745
2023-05-31,CityA,111.74392973699884,140.19525146102646,55.07068286850509,1.473076179229471,41.50380920241585,31.093219817756438,76.33605341025034
2023-06-01,CityA,51.56057016002752,60.99918042918201,14.260459871995328,1.0721886562087475,35.89156615179246,20.951101897634594,34.53162516155321
2023-06-02,CityA,43.040538488210075,45.20418871860031,14.810800844914207,1.9921296922193985,39.74856220765864,18.55987808239649,79.65487304884212
2023-06-03,CityA,74.05074842498067,187.3356556505099,31.286277510159053,2.8204552452848786,44.51323594808291,23.66190902563441,55.660145149450145
2023-06-04,CityA,118.70854086995406,138.6640503233181,66.5035426971355,2.8228488000386567,64.41070294025508,12.283831068088896,65.7638358660357
2023-06-05,CityA,51.784974436035036,167.4459665561882,50.11435880337484,1.3547631952637258,67.03933035710662,28.91616373380997,35.37913387414074
2023-06-06,CityA,90.49219926652907,117.04357624200802,50.72019740035389,1.8191936655542373,54.11997977934889,24.5608769222074,50.24154470143678
2023-06-07,CityA,98.54576537958458,58.76931023398312,31.715199450271896,1.0290897464246531,69.23366238566683,14.664752421829188,35.38205514089075
2023-06-08,CityA,51.38737895931597,60.02972675240807,45.619647472512305,2.9890777737472085,26.525994048909276,14.70580499422614,87.69262337286656
2023-06-09,CityA,95.53947137506736,149.69044595663541,10.607871041664602,2.9527947696698393,27.023058964652797,14.606216289316855,78.43569895957503
2023-06-10,CityA,63.10048194473279,108.84894318391403,48.165762784572536,2.1237723242686184,33.746356828612676,11.425059688798349,57.57796526138762
2023-06-11,CityA,86.90752475342215,72.08395627205388,64.7972168545742,2.5110351491936833,61.44619984322758,24.69496123429212,43.41615289942027
2023-06-12,CityA,87.01767396848052,118.65512747862991,46.75440810068915,2.28775040320925,37.119574295865085,31.0087044397127,86.00730631499113
2023-06-13,CityA,78.21972156672825,50.27342993202146,62.4219156079807,1.9828955475986705,42.662752279406185,10.437455349684715,50.67579574361831
2023-06-14,CityA,38.12607930489675,133.1154243063038,53.43838332796563,0.6333699924722442,52.025026893839524,11.225116124281838,39.659065901242485
2023-06-15,CityA,105.17722460303142,83.03894470961563,17.233504984221415,1.6369108563816526,84.94928992083038,24.319256917173647,63.78986330723729
2023-06-16,CityA,58.870205847456226,167.60945610195012,64.14719843715051,2.1869657554185262,21.10897087302881,30.48739213465131,86.62644722068896
2023-06-17,CityA,46.78666593598688,89.6579134277718,13.986630661346492,2.1938290347092115,71.95030561892979,18.16847226421584,30.229817430019356
2023-06-18,CityA,33.66976273992875,112.8352238530882,42.03804835286583,1.432806546055959,73.51012248325483,18.740359970193055,44.28749059523992
2023-06-19,CityA,83.18036488694176,41.8592863852961,18.52822742760746,2.8542299666450766,83.89246242853092,24.908662437419398,86.30685842462447
2023-06-20,CityA,90.98079256580542,51.591502047129424,10.702396643854243,0.9183925805919525,94.62023512482506,16.855322228103674,40.26515801142972
2023-06-21,CityA,31.492904603507053,102.79896902506957,35.32205560765834,1.7508986155389015,21.611027915943186,10.665209151942104,36.79460709838919
2023-06-22,CityA,76.08837524693529,116.79021355473976,27.702442459249376,2.227209941377057,32.30269644105729,28.380712952539902,64.21123294798826
2023-06-23,CityA,50.384619767814414,136.0032876990886,39.16002962785618,2.242839514729523,90.89370352447945,25.641247823536325,81.71062939768979
2023-06-24,CityA,88.06555113685049,86.66601259348852,44.63199320407305,2.1215973919220388,56.68148497496123,24.518899976391477,58.62658906163557
2023-06-25,CityA,45.69297861044923,151.1971017802468,12.624344338536842,1.1882205336296505,65.16725111467707,28.54210322479558,89.67385540107148
2023-06-26,CityA,92.18439642922193,177.61958355027272,17.38019770742474,0.8905164217165549,73.0421762978518,26.880770939050937,70.75030197227957
2023-06-27,CityA,64.80618116704836,164.77615822293598,43.51854378702552,2.089850817066777,74.325328359651,15.147049704458029,34.44449443262687
2023-06-28,CityA,114.30569898630611,46.33901205573714,30.590041190359493,1.9982552903485944,94.53923226532066,18.812026173583778,89.56992790091851
2023-06-29,CityA,42.3768849731394,116.88111156125262,53.75040925296688,0.9483900257231024,99.75595339293358,13.152753541965625,54.473654206811425
2023-06-30,CityA,60.695971594523265,56.78882854690798,49.13749891551638,2.2628478639264085,77.61259687447522,13.246425335447025,47.244152030728955
2023-07-01,CityA,40.212616911653015,78.72720253800439,60.73626177939441,1.637929979334141,42.977696736412064,26.90489365891348,63.472751014673136
2023-07-02,CityA,113.22242564507064,197.86601492274343,51.54956960015352,2.1694014790078824,90.38019218354749,31.465002674562456,48.25845550925186
2023-07-03,CityA,108.9605418042883,62.79928686424212,35.79586464340889,2.593417699425377,23.93767316326093,34.06831459652848,35.18745042720914
2023-07-04,CityA,53.21474649436401,119.82210455221697,50.377997343665946,0.9243210714423079,38.4864682299597,25.70867793873611,30.085700584750604
2023-07-05,CityA,89.39856414307611,138.90491749089904,26.522870455325112,0.5478621699920917,91.79085739709718,14.602533084023925,56.97500117521574
2023-07-06,CityA,103.54999801810942,152.39439528705662,28.37880992669276,2.447756465989467,40.495321155148396,12.641258636223267,80.21180533359554
2023-07-07,CityA,79.96807304395162,129.54378935790626,57.3391095952476,2.02424356288154,37.65208476973988,30.321274288418945,64.33891113780459
2023-07-08,CityA,77.66855205204058,41.56333558706939,36.78517098409493,2.2490989240553043,31.05002345121978,24.46891190899998,89.95243793660646
2023-07-09,CityA,51.76670618104065,92.2338093190387,57.90282043110115,2.595387437471606,88.72894061175332,25.457125525342995,47.210798738832
2023-07-10,CityA,38.37924910253093,122.83386294155383,59.345342420096706,2.5070273370612512,60.00466073528693,29.53655221886773,46.82730388560332
2023-07-11,CityA,110.74941821579941,54.05863986317334,61.453740259677026,2.9023003673220615,73.99145624433238,27.58193069331129,39.58496761403666
2023-07-12,CityA,111.03762514469975,96.10030899346893,64.99811415047245,1.8398376971302954,39.125310726002375,30.861456321402414,39.84381529592011
2023-07-13,CityA,86.97913115459411,45.31249740661865,35.859113230797774,1.7212390816497634,80.64323368089731,11.405347636496963,47.11119576060287
2023-07-14,CityA,60.51268119438306,52.57255954480332,29.13200909926833,1.5047179997268252,80.80044359696788,28.68801591866262,77.57040271641162
2023-07-15,CityA,61.428861715139476,103.50772419225537,44.93192479564683,0.8842276071105113,45.00784199266401,31.271318933052385,84.34540743818687
2023-07-16,CityA,95.33601109832155,61.234520646889656,32.270345406257654,1.9315180822050562,52.85461064082263,17.15337606145786,88.50523018246088
2023-07-17,CityA,110.73992339573194,130.8065357218493,46.06445000801398,1.192531310814947,36.77522219441607,26.01118184983132,43.937379245787156
2023-07-18,CityA,109.83777818386056,150.3143950619625,52.33515175862948,2.8032687805324388,98.12488186583235,17.854051595924304,82.8778527368455
2023-07-19,CityA,100.18879912718614,168.09387185745325,51.30430110952821,1.9579770106927439,71.64820616467293,33.94927666206135,49.69530535664022
2023-07-20,CityA,87.78284815388591,72.02403907916961,32.47317322120728,1.9821004512702753,94.76351045724124,10.835589310887594,36.77043267101307
2023-07-21,CityA,37.572596849554394,66.79721316145117,20.01161210192517,1.387311652192525,44.270843490330655,24.494821095823877,82.20149553120993
2023-07-22,CityA,44.54658426851524,56.73085445350404,35.83176030773245,0.6299733799442687,82.55127303975118,14.162588676237878,68.16633807861712
2023-07-23,CityA,110.86987696743714,141.82883992698186,18.555648644914523,0.5793594134324715,81.26869151077936,27.805505129428965,39.8838537648637
2023-07-24,CityA,84.57861536936309,153.0361162379042,63.4058221110285,1.5583378603829938,75.33245214932333,14.397257085466553,55.78987545078015
